Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.01
Sample Interval,3.2e-05
Filter Frequency,2e+08
Record Length,3125
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.02
Label,
TIME,CH1
4.2416e-02,0.0407281
4.2448e-02,0.0400219
4.2480e-02,0.039375
4.2512e-02,0.0389625
4.2544e-02,0.0370281
4.2576e-02,0.0362437
4.2608e-02,0.0359
4.2640e-02,0.0356219
4.2672e-02,0.0351406
4.2704e-02,0.0340812
4.2736e-02,0.0335375
4.2768e-02,0.03285
4.2800e-02,0.0318156
4.2832e-02,0.0309125
4.2864e-02,0.0304031
4.2896e-02,0.0302062
4.2928e-02,0.0308469
4.2960e-02,0.0306156
4.2992e-02,0.030625
4.3024e-02,0.0307812
4.3056e-02,0.0301625
4.3088e-02,0.0301187
4.3120e-02,0.0291844
4.3152e-02,0.0285406
4.3184e-02,0.0291187
4.3216e-02,0.0307375
4.3248e-02,0.0309906
4.3280e-02,0.0305594
4.3312e-02,0.0303125
4.3344e-02,0.0291156
4.3376e-02,0.0287406
4.3408e-02,0.0287656
4.3440e-02,0.0295344
4.3472e-02,0.0311437
4.3504e-02,0.0308875
4.3536e-02,0.0311281
4.3568e-02,0.0318625
4.3600e-02,0.0311031
4.3632e-02,0.0310594
4.3664e-02,0.0306844
4.3696e-02,0.0299531
4.3728e-02,0.0304469
4.3760e-02,0.0310562
4.3792e-02,0.0311187
4.3824e-02,0.03025
4.3856e-02,0.0301875
4.3888e-02,0.0309844
4.3920e-02,0.0315625
4.3952e-02,0.0308812
4.3984e-02,0.0306156
4.4016e-02,0.0303531
4.4048e-02,0.0314312
4.4080e-02,0.0311719
4.4112e-02,0.0315531
4.4144e-02,0.0324812
4.4176e-02,0.0319562
4.4208e-02,0.0311406
4.4240e-02,0.031125
4.4272e-02,0.030675
4.4304e-02,0.030625
4.4336e-02,0.0299844
4.4368e-02,0.0297156
4.4400e-02,0.0292844
4.4432e-02,0.0290625
4.4464e-02,0.0302469
4.4496e-02,0.0313062
4.4528e-02,0.0315969
4.4560e-02,0.0321
4.4592e-02,0.0328
4.4624e-02,0.0328781
4.4656e-02,0.0325844
4.4688e-02,0.0325906
4.4720e-02,0.0322031
4.4752e-02,0.0318469
4.4784e-02,0.031775
4.4816e-02,0.0314844
4.4848e-02,0.0301969
4.4880e-02,0.0310344
4.4912e-02,0.0317094
4.4944e-02,0.0320281
4.4976e-02,0.0322344
4.5008e-02,0.03135
4.5040e-02,0.0308531
4.5072e-02,0.0310125
4.5104e-02,0.0315469
4.5136e-02,0.0321531
4.5168e-02,0.031325
4.5200e-02,0.03065
4.5232e-02,0.0301687
4.5264e-02,0.0303406
4.5296e-02,0.0310062
4.5328e-02,0.0313156
4.5360e-02,0.0313469
4.5392e-02,0.0307844
4.5424e-02,0.030625
4.5456e-02,0.0309187
4.5488e-02,0.0314187
4.5520e-02,0.0309531
4.5552e-02,0.0301781
4.5584e-02,0.0302719
4.5616e-02,0.0298594
4.5648e-02,0.0298062
4.5680e-02,0.0297531
4.5712e-02,0.0293187
4.5744e-02,0.0287
4.5776e-02,0.0299125
4.5808e-02,0.0312437
4.5840e-02,0.0308594
4.5872e-02,0.0309344
4.5904e-02,0.0305312
4.5936e-02,0.0292469
4.5968e-02,0.0288906
4.6000e-02,0.0280875
4.6032e-02,0.0282031
4.6064e-02,0.0281062
4.6096e-02,0.0281094
4.6128e-02,0.0285656
4.6160e-02,0.0294187
4.6192e-02,0.0295469
4.6224e-02,0.0293969
4.6256e-02,0.0290219
4.6288e-02,0.029375
4.6320e-02,0.0288
4.6352e-02,0.0287625
4.6384e-02,0.0291125
4.6416e-02,0.0292344
4.6448e-02,0.0288375
4.6480e-02,0.0278844
4.6512e-02,0.0273437
4.6544e-02,0.0281625
4.6576e-02,0.0289719
4.6608e-02,0.0283406
4.6640e-02,0.0277875
4.6672e-02,0.0279969
4.6704e-02,0.0290437
4.6736e-02,0.0293719
4.6768e-02,0.0293531
4.6800e-02,0.0291719
4.6832e-02,0.0288875
4.6864e-02,0.0289594
4.6896e-02,0.0289281
4.6928e-02,0.0286312
4.6960e-02,0.028925
4.6992e-02,0.0293125
4.7024e-02,0.0303937
4.7056e-02,0.0314375
4.7088e-02,0.0312906
4.7120e-02,0.030775
4.7152e-02,0.0306094
4.7184e-02,0.031025
4.7216e-02,0.0301344
4.7248e-02,0.0293719
4.7280e-02,0.0296125
4.7312e-02,0.0296687
4.7344e-02,0.0297156
4.7376e-02,0.0313406
4.7408e-02,0.0321562
4.7440e-02,0.0321562
4.7472e-02,0.0313312
4.7504e-02,0.031225
4.7536e-02,0.0314219
4.7568e-02,0.0322281
4.7600e-02,0.0326719
4.7632e-02,0.03205
4.7664e-02,0.0311187
4.7696e-02,0.0316469
4.7728e-02,0.0317812
4.7760e-02,0.0318437
4.7792e-02,0.0313312
4.7824e-02,0.0310906
4.7856e-02,0.0314
4.7888e-02,0.0318219
4.7920e-02,0.0325219
4.7952e-02,0.0327969
4.7984e-02,0.0332281
4.8016e-02,0.0337781
4.8048e-02,0.0339031
4.8080e-02,0.0330562
4.8112e-02,0.0326906
4.8144e-02,0.0316375
4.8176e-02,0.0313062
4.8208e-02,0.032075
4.8240e-02,0.0328406
4.8272e-02,0.0337562
4.8304e-02,0.0345656
4.8336e-02,0.0337562
4.8368e-02,0.0333719
4.8400e-02,0.0335187
4.8432e-02,0.0329094
4.8464e-02,0.0325562
4.8496e-02,0.0324062
4.8528e-02,0.0333187
4.8560e-02,0.0319656
4.8592e-02,0.0316781
4.8624e-02,0.0318125
4.8656e-02,0.0318094
4.8688e-02,0.0323312
4.8720e-02,0.0326062
4.8752e-02,0.0322844
4.8784e-02,0.0317875
4.8816e-02,0.0315375
4.8848e-02,0.0319594
4.8880e-02,0.0325875
4.8912e-02,0.031975
4.8944e-02,0.03145
4.8976e-02,0.0314125
4.9008e-02,0.0315375
4.9040e-02,0.0308937
4.9072e-02,0.0321
4.9104e-02,0.0324656
4.9136e-02,0.031725
4.9168e-02,0.0310437
4.9200e-02,0.0315312
4.9232e-02,0.0316844
4.9264e-02,0.0319312
4.9296e-02,0.0324406
4.9328e-02,0.0329
4.9360e-02,0.0342656
4.9392e-02,0.0354281
4.9424e-02,0.0349937
4.9456e-02,0.0345844
4.9488e-02,0.0351125
4.9520e-02,0.0358781
4.9552e-02,0.036625
4.9584e-02,0.0368
4.9616e-02,0.0366687
4.9648e-02,0.0373781
4.9680e-02,0.039
4.9712e-02,0.0401281
4.9744e-02,0.0413781
4.9776e-02,0.0415375
4.9808e-02,0.0426906
4.9840e-02,0.0442437
4.9872e-02,0.0479406
4.9904e-02,0.0498344
4.9936e-02,0.0502937
4.9968e-02,0.0502062
5.0000e-02,0.051425
5.0032e-02,0.0544906
5.0064e-02,0.0566094
5.0096e-02,0.0591344
5.0128e-02,0.0612625
5.0160e-02,0.0644031
5.0192e-02,0.06795
5.0224e-02,0.0696625
5.0256e-02,0.0724906
5.0288e-02,0.0729312
5.0320e-02,0.0716375
5.0352e-02,0.0730125
5.0384e-02,0.0747
5.0416e-02,0.0762187
5.0448e-02,0.0791594
5.0480e-02,0.08245
5.0512e-02,0.0835937
5.0544e-02,0.0834219
5.0576e-02,0.0847094
5.0608e-02,0.0864187
5.0640e-02,0.0857437
5.0672e-02,0.0843437
5.0704e-02,0.0849562
5.0736e-02,0.0851875
5.0768e-02,0.08445
5.0800e-02,0.0823344
5.0832e-02,0.0801656
5.0864e-02,0.0773125
5.0896e-02,0.0762906
5.0928e-02,0.0772969
5.0960e-02,0.0762875
5.0992e-02,0.07385
5.1024e-02,0.0719625
5.1056e-02,0.0693812
5.1088e-02,0.0670312
5.1120e-02,0.0664656
5.1152e-02,0.064325
5.1184e-02,0.0619562
5.1216e-02,0.0606562
5.1248e-02,0.0578375
5.1280e-02,0.0552094
5.1312e-02,0.0536656
5.1344e-02,0.0506406
5.1376e-02,0.0481531
5.1408e-02,0.0459719
5.1440e-02,0.0435906
5.1472e-02,0.0420406
5.1504e-02,0.0411062
5.1536e-02,0.0397031
5.1568e-02,0.0395656
5.1600e-02,0.0390937
5.1632e-02,0.0381219
5.1664e-02,0.0373219
5.1696e-02,0.0374656
5.1728e-02,0.0370875
5.1760e-02,0.0368625
5.1792e-02,0.0362281
5.1824e-02,0.03555
5.1856e-02,0.0352094
5.1888e-02,0.035
5.1920e-02,0.0345875
5.1952e-02,0.0342
5.1984e-02,0.0342937
5.2016e-02,0.0338312
5.2048e-02,0.0337125
5.2080e-02,0.03275
5.2112e-02,0.0327656
5.2144e-02,0.032925
5.2176e-02,0.0328719
5.2208e-02,0.0336219
5.2240e-02,0.0331156
5.2272e-02,0.0328844
5.2304e-02,0.0323062
5.2336e-02,0.0317
5.2368e-02,0.0312312
5.2400e-02,0.0313687
5.2432e-02,0.0307719
5.2464e-02,0.0316
5.2496e-02,0.032275
5.2528e-02,0.0321562
5.2560e-02,0.0326437
5.2592e-02,0.0327875
5.2624e-02,0.0340812
5.2656e-02,0.0341594
5.2688e-02,0.0332406
5.2720e-02,0.0317312
5.2752e-02,0.030475
5.2784e-02,0.0312781
5.2816e-02,0.0317062
5.2848e-02,0.032175
5.2880e-02,0.0317937
5.2912e-02,0.0319344
5.2944e-02,0.0319625
5.2976e-02,0.0320969
5.3008e-02,0.0324531
5.3040e-02,0.0319719
5.3072e-02,0.0324406
5.3104e-02,0.032125
5.3136e-02,0.0316812
5.3168e-02,0.0308781
5.3200e-02,0.0309531
5.3232e-02,0.0313719
5.3264e-02,0.0305312
5.3296e-02,0.0303437
5.3328e-02,0.0307656
5.3360e-02,0.0313906
5.3392e-02,0.0313375
5.3424e-02,0.0317437
5.3456e-02,0.0324187
5.3488e-02,0.0335312
5.3520e-02,0.0332031
5.3552e-02,0.033225
5.3584e-02,0.0325531
5.3616e-02,0.031775
5.3648e-02,0.0318469
5.3680e-02,0.0313531
5.3712e-02,0.0309625
5.3744e-02,0.0318437
5.3776e-02,0.0327656
5.3808e-02,0.0330844
5.3840e-02,0.0338031
5.3872e-02,0.0338875
5.3904e-02,0.0335219
5.3936e-02,0.0331
5.3968e-02,0.0325719
5.4000e-02,0.0333906
5.4032e-02,0.0330844
5.4064e-02,0.0321469
5.4096e-02,0.0315594
5.4128e-02,0.0321687
5.4160e-02,0.0326312
5.4192e-02,0.0333344
5.4224e-02,0.0337031
5.4256e-02,0.0333062
5.4288e-02,0.0341125
5.4320e-02,0.0346
5.4352e-02,0.0343656
5.4384e-02,0.0330594
5.4416e-02,0.03275
5.4448e-02,0.0323375
5.4480e-02,0.0316687
5.4512e-02,0.0316281
5.4544e-02,0.0315406
5.4576e-02,0.0314844
5.4608e-02,0.0316125
5.4640e-02,0.0310562
5.4672e-02,0.0309344
5.4704e-02,0.0308656
5.4736e-02,0.0308156
5.4768e-02,0.0310406
5.4800e-02,0.0317062
5.4832e-02,0.0319219
5.4864e-02,0.0318281
5.4896e-02,0.0319469
5.4928e-02,0.0314719
5.4960e-02,0.0306344
5.4992e-02,0.0296906
5.5024e-02,0.0296344
5.5056e-02,0.0294687
5.5088e-02,0.0291312
5.5120e-02,0.0290594
5.5152e-02,0.0290594
5.5184e-02,0.0287437
5.5216e-02,0.0292375
5.5248e-02,0.0289719
5.5280e-02,0.0279781
5.5312e-02,0.028625
5.5344e-02,0.0281156
5.5376e-02,0.0281469
5.5408e-02,0.0286125
5.5440e-02,0.0281344
5.5472e-02,0.0271531
5.5504e-02,0.0270781
5.5536e-02,0.0271406
5.5568e-02,0.0271937
5.5600e-02,0.0271219
5.5632e-02,0.0270687
5.5664e-02,0.0269937
5.5696e-02,0.0273031
5.5728e-02,0.0285937
5.5760e-02,0.0279937
5.5792e-02,0.0271719
5.5824e-02,0.0274281
5.5856e-02,0.0278469
5.5888e-02,0.0275812
5.5920e-02,0.0277969
5.5952e-02,0.0277156
5.5984e-02,0.0273062
5.6016e-02,0.0265875
5.6048e-02,0.0266906
5.6080e-02,0.0270719
5.6112e-02,0.0278562
5.6144e-02,0.0282094
5.6176e-02,0.02825
5.6208e-02,0.0282031
5.6240e-02,0.0288812
5.6272e-02,0.0286812
5.6304e-02,0.0281875
5.6336e-02,0.0278187
5.6368e-02,0.0278594
5.6400e-02,0.0277281
5.6432e-02,0.0275469
5.6464e-02,0.0271187
5.6496e-02,0.0271344
5.6528e-02,0.0276625
5.6560e-02,0.0286
5.6592e-02,0.0288187
5.6624e-02,0.0289906
5.6656e-02,0.0288187
5.6688e-02,0.02845
5.6720e-02,0.0278125
5.6752e-02,0.0283844
5.6784e-02,0.0281469
5.6816e-02,0.0276125
5.6848e-02,0.0276375
5.6880e-02,0.0273031
5.6912e-02,0.0271594
5.6944e-02,0.0274125
5.6976e-02,0.0272344
5.7008e-02,0.0274906
5.7040e-02,0.0284344
5.7072e-02,0.028725
5.7104e-02,0.0280531
5.7136e-02,0.0274187
5.7168e-02,0.0270344
5.7200e-02,0.0272937
5.7232e-02,0.0273625
5.7264e-02,0.0278687
5.7296e-02,0.0276156
5.7328e-02,0.0277437
5.7360e-02,0.0286375
5.7392e-02,0.0295844
5.7424e-02,0.0291125
5.7456e-02,0.0284812
5.7488e-02,0.02795
5.7520e-02,0.0271719
5.7552e-02,0.0271625
5.7584e-02,0.0273531
5.7616e-02,0.0278406
5.7648e-02,0.0281781
5.7680e-02,0.0290187
5.7712e-02,0.0301812
5.7744e-02,0.0299906
5.7776e-02,0.0294906
5.7808e-02,0.029325
5.7840e-02,0.0299594
5.7872e-02,0.0292156
5.7904e-02,0.028725
5.7936e-02,0.0287687
5.7968e-02,0.0293656
5.8000e-02,0.0296906
5.8032e-02,0.0292312
5.8064e-02,0.0288156
5.8096e-02,0.0283156
5.8128e-02,0.0277969
5.8160e-02,0.0286344
5.8192e-02,0.0284562
5.8224e-02,0.0283406
5.8256e-02,0.0283094
5.8288e-02,0.0293625
5.8320e-02,0.0297625
5.8352e-02,0.0302719
5.8384e-02,0.0306562
5.8416e-02,0.0307625
5.8448e-02,0.0300125
5.8480e-02,0.0300937
5.8512e-02,0.0299812
5.8544e-02,0.0298406
5.8576e-02,0.0294312
5.8608e-02,0.0292906
5.8640e-02,0.0289375
5.8672e-02,0.0291531
5.8704e-02,0.030175
5.8736e-02,0.0316406
5.8768e-02,0.0315344
5.8800e-02,0.0311937
5.8832e-02,0.0307094
5.8864e-02,0.0304219
5.8896e-02,0.030825
5.8928e-02,0.0307625
5.8960e-02,0.0308125
5.8992e-02,0.0302531
5.9024e-02,0.0297906
5.9056e-02,0.0289812
5.9088e-02,0.0295031
5.9120e-02,0.0297906
5.9152e-02,0.0304562
5.9184e-02,0.0311875
5.9216e-02,0.032
5.9248e-02,0.0312531
5.9280e-02,0.0302375
5.9312e-02,0.0292781
5.9344e-02,0.0289406
5.9376e-02,0.0294687
5.9408e-02,0.0294906
5.9440e-02,0.0293406
5.9472e-02,0.0292594
5.9504e-02,0.02925
5.9536e-02,0.0297125
5.9568e-02,0.029825
5.9600e-02,0.0299031
5.9632e-02,0.0297469
5.9664e-02,0.0289344
5.9696e-02,0.0289594
5.9728e-02,0.0290219
5.9760e-02,0.0294656
5.9792e-02,0.0293031
5.9824e-02,0.0290625
5.9856e-02,0.0290812
5.9888e-02,0.0291781
5.9920e-02,0.0293875
5.9952e-02,0.0303375
5.9984e-02,0.0305562
6.0016e-02,0.0297844
6.0048e-02,0.029525
6.0080e-02,0.0288844
6.0112e-02,0.0301219
6.0144e-02,0.0313531
6.0176e-02,0.0319406
6.0208e-02,0.0316094
6.0240e-02,0.03145
6.0272e-02,0.0314625
6.0304e-02,0.0318469
6.0336e-02,0.0320625
6.0368e-02,0.0313687
6.0400e-02,0.0323219
6.0432e-02,0.0321031
6.0464e-02,0.0324312
6.0496e-02,0.0345312
6.0528e-02,0.0349562
6.0560e-02,0.0357375
6.0592e-02,0.0366875
6.0624e-02,0.0378844
6.0656e-02,0.0377187
6.0688e-02,0.0384937
6.0720e-02,0.0392531
6.0752e-02,0.0406312
6.0784e-02,0.04185
6.0816e-02,0.0433875
6.0848e-02,0.0445125
6.0880e-02,0.0458656
6.0912e-02,0.0475031
6.0944e-02,0.0488219
6.0976e-02,0.051675
6.1008e-02,0.0556406
6.1040e-02,0.0583406
6.1072e-02,0.061375
6.1104e-02,0.0638969
6.1136e-02,0.0659156
6.1168e-02,0.0673187
6.1200e-02,0.0685437
6.1232e-02,0.0695781
6.1264e-02,0.0727094
6.1296e-02,0.0770937
6.1328e-02,0.0792219
6.1360e-02,0.0812625
6.1392e-02,0.0810875
6.1424e-02,0.083625
6.1456e-02,0.0862187
6.1488e-02,0.0886
6.1520e-02,0.0882875
6.1552e-02,0.0903875
6.1584e-02,0.090825
6.1616e-02,0.0910281
6.1648e-02,0.0914031
6.1680e-02,0.0909187
6.1712e-02,0.0910594
6.1744e-02,0.0921406
6.1776e-02,0.0917406
6.1808e-02,0.0916719
6.1840e-02,0.0913469
6.1872e-02,0.0904406
6.1904e-02,0.0899656
6.1936e-02,0.0902937
6.1968e-02,0.0918812
6.2000e-02,0.0897437
6.2032e-02,0.0881656
6.2064e-02,0.0863156
6.2096e-02,0.0844312
6.2128e-02,0.0819687
6.2160e-02,0.0803656
6.2192e-02,0.0776937
6.2224e-02,0.0760312
6.2256e-02,0.07365
6.2288e-02,0.0704625
6.2320e-02,0.0688687
6.2352e-02,0.0681281
6.2384e-02,0.0662094
6.2416e-02,0.0622125
6.2448e-02,0.0604219
6.2480e-02,0.0589125
6.2512e-02,0.0559094
6.2544e-02,0.0530562
6.2576e-02,0.0521062
6.2608e-02,0.0502187
6.2640e-02,0.0487094
6.2672e-02,0.0469
6.2704e-02,0.0450437
6.2736e-02,0.0433812
6.2768e-02,0.0416094
6.2800e-02,0.0398094
6.2832e-02,0.0394594
6.2864e-02,0.0393187
6.2896e-02,0.0392937
6.2928e-02,0.0380219
6.2960e-02,0.0368375
6.2992e-02,0.03605
6.3024e-02,0.0346844
6.3056e-02,0.0350344
6.3088e-02,0.0350062
6.3120e-02,0.0347031
6.3152e-02,0.0341469
6.3184e-02,0.0335875
6.3216e-02,0.0322844
6.3248e-02,0.0318469
6.3280e-02,0.031575
6.3312e-02,0.0311875
6.3344e-02,0.0302406
6.3376e-02,0.0300937
6.3408e-02,0.0296531
6.3440e-02,0.0295344
6.3472e-02,0.0294375
6.3504e-02,0.0294406
6.3536e-02,0.029025
6.3568e-02,0.0293781
6.3600e-02,0.0295156
6.3632e-02,0.0293062
6.3664e-02,0.0289844
6.3696e-02,0.0285375
6.3728e-02,0.0279344
6.3760e-02,0.0274594
6.3792e-02,0.0273312
6.3824e-02,0.0281906
6.3856e-02,0.0287625
6.3888e-02,0.0296531
6.3920e-02,0.0296281
6.3952e-02,0.0294969
6.3984e-02,0.0297281
6.4016e-02,0.029125
6.4048e-02,0.0294406
6.4080e-02,0.0296656
6.4112e-02,0.0314062
6.4144e-02,0.0314031
6.4176e-02,0.0309625
6.4208e-02,0.0302187
6.4240e-02,0.0293406
6.4272e-02,0.0293562
6.4304e-02,0.0310375
6.4336e-02,0.0318531
6.4368e-02,0.0313719
6.4400e-02,0.0311562
6.4432e-02,0.0319906
6.4464e-02,0.032475
6.4496e-02,0.0331375
6.4528e-02,0.0335875
6.4560e-02,0.0333437
6.4592e-02,0.0327437
6.4624e-02,0.0325094
6.4656e-02,0.0313281
6.4688e-02,0.0306156
6.4720e-02,0.02975
6.4752e-02,0.0291375
6.4784e-02,0.0301562
6.4816e-02,0.0305781
6.4848e-02,0.030925
6.4880e-02,0.0316656
6.4912e-02,0.0319875
6.4944e-02,0.0314406
6.4976e-02,0.0307125
6.5008e-02,0.0303969
6.5040e-02,0.0305719
6.5072e-02,0.030425
6.5104e-02,0.0302437
6.5136e-02,0.030725
6.5168e-02,0.0312344
6.5200e-02,0.0315281
6.5232e-02,0.0316375
6.5264e-02,0.0314
6.5296e-02,0.0309687
6.5328e-02,0.0307969
6.5360e-02,0.0299312
6.5392e-02,0.0291812
6.5424e-02,0.0293469
6.5456e-02,0.0294625
6.5488e-02,0.0298969
6.5520e-02,0.02985
6.5552e-02,0.0298594
6.5584e-02,0.0285937
6.5616e-02,0.0280531
6.5648e-02,0.0287719
6.5680e-02,0.0285
6.5712e-02,0.0275812
6.5744e-02,0.027125
6.5776e-02,0.0273125
6.5808e-02,0.0277344
6.5840e-02,0.0285031
6.5872e-02,0.0285812
6.5904e-02,0.0289531
6.5936e-02,0.0305094
6.5968e-02,0.0308594
6.6000e-02,0.0301812
6.6032e-02,0.0289031
6.6064e-02,0.0281031
6.6096e-02,0.0276375
6.6128e-02,0.02765
6.6160e-02,0.0282875
6.6192e-02,0.0286875
6.6224e-02,0.029075
6.6256e-02,0.0298
6.6288e-02,0.0291687
6.6320e-02,0.0292219
6.6352e-02,0.0299344
6.6384e-02,0.0298125
6.6416e-02,0.0293469
6.6448e-02,0.0296344
6.6480e-02,0.0306281
6.6512e-02,0.0308687
6.6544e-02,0.0309469
6.6576e-02,0.0307281
6.6608e-02,0.0301719
6.6640e-02,0.0304906
6.6672e-02,0.0307594
6.6704e-02,0.0307562
6.6736e-02,0.0310469
6.6768e-02,0.0305094
6.6800e-02,0.0302687
6.6832e-02,0.0304875
6.6864e-02,0.0309375
6.6896e-02,0.0301906
6.6928e-02,0.02975
6.6960e-02,0.0295281
6.6992e-02,0.0299844
6.7024e-02,0.0299062
6.7056e-02,0.0302531
6.7088e-02,0.0306312
6.7120e-02,0.0302562
6.7152e-02,0.0300125
6.7184e-02,0.030125
6.7216e-02,0.0300031
6.7248e-02,0.0306125
6.7280e-02,0.03185
6.7312e-02,0.03185
6.7344e-02,0.0311781
6.7376e-02,0.0301219
6.7408e-02,0.0299062
6.7440e-02,0.0308625
6.7472e-02,0.0323187
6.7504e-02,0.0333656
6.7536e-02,0.0338594
6.7568e-02,0.0339281
6.7600e-02,0.0338062
6.7632e-02,0.0323844
6.7664e-02,0.0319281
6.7696e-02,0.0309187
6.7728e-02,0.031125
6.7760e-02,0.031775
6.7792e-02,0.0327375
6.7824e-02,0.0331187
6.7856e-02,0.0333406
6.7888e-02,0.0340687
6.7920e-02,0.0353094
6.7952e-02,0.0352062
6.7984e-02,0.0345687
6.8016e-02,0.0340562
6.8048e-02,0.0341344
6.8080e-02,0.0343219
6.8112e-02,0.0340312
6.8144e-02,0.0330625
6.8176e-02,0.0329656
6.8208e-02,0.0330625
6.8240e-02,0.0332125
6.8272e-02,0.0327219
6.8304e-02,0.0333469
6.8336e-02,0.0328469
6.8368e-02,0.0334531
6.8400e-02,0.0327406
6.8432e-02,0.0328375
6.8464e-02,0.0309875
6.8496e-02,0.0310344
6.8528e-02,0.030925
6.8560e-02,0.0308625
6.8592e-02,0.0305156
6.8624e-02,0.0305094
6.8656e-02,0.0309312
6.8688e-02,0.0308281
6.8720e-02,0.03135
6.8752e-02,0.0318062
6.8784e-02,0.0324562
6.8816e-02,0.0333531
6.8848e-02,0.03395
6.8880e-02,0.0339281
6.8912e-02,0.0338125
6.8944e-02,0.0335219
6.8976e-02,0.0340344
6.9008e-02,0.0330344
6.9040e-02,0.0331937
6.9072e-02,0.0339031
6.9104e-02,0.0338219
6.9136e-02,0.033825
6.9168e-02,0.0341937
6.9200e-02,0.034075
6.9232e-02,0.0336375
6.9264e-02,0.0340969
6.9296e-02,0.0344844
6.9328e-02,0.0337
6.9360e-02,0.03425
6.9392e-02,0.0351687
6.9424e-02,0.0362656
6.9456e-02,0.0366406
6.9488e-02,0.0379656
6.9520e-02,0.0386344
6.9552e-02,0.0388094
6.9584e-02,0.0399
6.9616e-02,0.0413
6.9648e-02,0.0451937
6.9680e-02,0.0486125
6.9712e-02,0.0517312
6.9744e-02,0.0551187
6.9776e-02,0.0559562
6.9808e-02,0.0561812
6.9840e-02,0.059275
6.9872e-02,0.0601219
6.9904e-02,0.0603812
6.9936e-02,0.0630094
6.9968e-02,0.0658
7.0000e-02,0.0668156
7.0032e-02,0.068125
7.0064e-02,0.0708125
7.0096e-02,0.0718
7.0128e-02,0.0719625
7.0160e-02,0.073975
7.0192e-02,0.0778
7.0224e-02,0.0791437
7.0256e-02,0.0811281
7.0288e-02,0.0822812
7.0320e-02,0.0826219
7.0352e-02,0.0832437
7.0384e-02,0.084275
7.0416e-02,0.083975
7.0448e-02,0.0826094
7.0480e-02,0.0812875
7.0512e-02,0.0785812
7.0544e-02,0.0769937
7.0576e-02,0.0772969
7.0608e-02,0.076825
7.0640e-02,0.0767375
7.0672e-02,0.0764281
7.0704e-02,0.0751219
7.0736e-02,0.0733781
7.0768e-02,0.0709187
7.0800e-02,0.0682062
7.0832e-02,0.0666844
7.0864e-02,0.0638562
7.0896e-02,0.0631094
7.0928e-02,0.0611094
7.0960e-02,0.0596281
7.0992e-02,0.0586375
7.1024e-02,0.0559531
7.1056e-02,0.0538531
7.1088e-02,0.0510906
7.1120e-02,0.0489062
7.1152e-02,0.0467594
7.1184e-02,0.0445625
7.1216e-02,0.0420844
7.1248e-02,0.0408656
7.1280e-02,0.0393062
7.1312e-02,0.03835
7.1344e-02,0.0368312
7.1376e-02,0.0368562
7.1408e-02,0.0365812
7.1440e-02,0.0361437
7.1472e-02,0.0343656
7.1504e-02,0.0342625
7.1536e-02,0.0330875
7.1568e-02,0.0338875
7.1600e-02,0.0336937
7.1632e-02,0.0346812
7.1664e-02,0.0342781
7.1696e-02,0.0351437
7.1728e-02,0.0347687
7.1760e-02,0.0335687
7.1792e-02,0.033175
7.1824e-02,0.0333719
7.1856e-02,0.0333219
7.1888e-02,0.0336531
7.1920e-02,0.0333625
7.1952e-02,0.0335312
7.1984e-02,0.0347437
7.2016e-02,0.0336812
7.2048e-02,0.0336281
7.2080e-02,0.0332125
7.2112e-02,0.0336312
7.2144e-02,0.0336344
7.2176e-02,0.0335656
7.2208e-02,0.0334312
7.2240e-02,0.0331
7.2272e-02,0.0325469
7.2304e-02,0.0319031
7.2336e-02,0.0320312
7.2368e-02,0.0319
7.2400e-02,0.0316844
7.2432e-02,0.0317187
7.2464e-02,0.032475
7.2496e-02,0.03275
7.2528e-02,0.0334
7.2560e-02,0.0321937
7.2592e-02,0.033075
7.2624e-02,0.0322406
7.2656e-02,0.0326687
7.2688e-02,0.0318875
7.2720e-02,0.0316812
7.2752e-02,0.0322156
7.2784e-02,0.0329062
7.2816e-02,0.0328437
7.2848e-02,0.0325687
7.2880e-02,0.0324937
7.2912e-02,0.03295
7.2944e-02,0.0326969
7.2976e-02,0.0327906
7.3008e-02,0.0328344
7.3040e-02,0.0327187
7.3072e-02,0.032575
7.3104e-02,0.0321781
7.3136e-02,0.0327281
7.3168e-02,0.0331625
7.3200e-02,0.032325
7.3232e-02,0.0314219
7.3264e-02,0.0316375
7.3296e-02,0.0321562
7.3328e-02,0.0333469
7.3360e-02,0.0331312
7.3392e-02,0.0327594
7.3424e-02,0.0322562
7.3456e-02,0.0322562
7.3488e-02,0.0324156
7.3520e-02,0.0323594
7.3552e-02,0.0319531
7.3584e-02,0.0327125
7.3616e-02,0.0329875
7.3648e-02,0.0330781
7.3680e-02,0.0330969
7.3712e-02,0.0334156
7.3744e-02,0.033
7.3776e-02,0.0333469
7.3808e-02,0.032975
7.3840e-02,0.0319125
7.3872e-02,0.0308781
7.3904e-02,0.0305656
7.3936e-02,0.0310687
7.3968e-02,0.0313906
7.4000e-02,0.0315844
7.4032e-02,0.0312469
7.4064e-02,0.0316781
7.4096e-02,0.0316344
7.4128e-02,0.0307344
7.4160e-02,0.0306812
7.4192e-02,0.0309187
7.4224e-02,0.0307969
7.4256e-02,0.0312844
7.4288e-02,0.03195
7.4320e-02,0.0322687
