Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.01
Sample Interval,3.2e-05
Filter Frequency,2e+08
Record Length,3125
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.02
Label,
TIME,CH1
3.0512e-02,0.00574688
3.0544e-02,0.00615313
3.0576e-02,0.00593438
3.0608e-02,0.00589688
3.0640e-02,0.00577813
3.0672e-02,0.0059125
3.0704e-02,0.006025
3.0736e-02,0.00617813
3.0768e-02,0.00623438
3.0800e-02,0.006225
3.0832e-02,0.0061625
3.0864e-02,0.0062125
3.0896e-02,0.00622813
3.0928e-02,0.00656875
3.0960e-02,0.007225
3.0992e-02,0.00735938
3.1024e-02,0.00691875
3.1056e-02,0.00677188
3.1088e-02,0.00680625
3.1120e-02,0.006475
3.1152e-02,0.006575
3.1184e-02,0.00752188
3.1216e-02,0.00769063
3.1248e-02,0.00777188
3.1280e-02,0.00740625
3.1312e-02,0.00749688
3.1344e-02,0.00790938
3.1376e-02,0.00838438
3.1408e-02,0.00868438
3.1440e-02,0.00815
3.1472e-02,0.00795313
3.1504e-02,0.00748438
3.1536e-02,0.00728125
3.1568e-02,0.007775
3.1600e-02,0.00815938
3.1632e-02,0.008575
3.1664e-02,0.00948438
3.1696e-02,0.0099625
3.1728e-02,0.0101219
3.1760e-02,0.00979688
3.1792e-02,0.0102938
3.1824e-02,0.0106156
3.1856e-02,0.0111625
3.1888e-02,0.0118125
3.1920e-02,0.0128094
3.1952e-02,0.0127344
3.1984e-02,0.0131469
3.2016e-02,0.0140219
3.2048e-02,0.0155063
3.2080e-02,0.0155938
3.2112e-02,0.01595
3.2144e-02,0.0165313
3.2176e-02,0.0172844
3.2208e-02,0.0185563
3.2240e-02,0.0196281
3.2272e-02,0.0197563
3.2304e-02,0.0207719
3.2336e-02,0.0220313
3.2368e-02,0.0227844
3.2400e-02,0.0248406
3.2432e-02,0.0266563
3.2464e-02,0.0285344
3.2496e-02,0.029025
3.2528e-02,0.0294125
3.2560e-02,0.0310656
3.2592e-02,0.031925
3.2624e-02,0.0325656
3.2656e-02,0.0327906
3.2688e-02,0.03345
3.2720e-02,0.0340375
3.2752e-02,0.0345563
3.2784e-02,0.0358156
3.2816e-02,0.0374344
3.2848e-02,0.0386875
3.2880e-02,0.03925
3.2912e-02,0.0389188
3.2944e-02,0.0379031
3.2976e-02,0.0392063
3.3008e-02,0.0408781
3.3040e-02,0.0445031
3.3072e-02,0.0483344
3.3104e-02,0.0500313
3.3136e-02,0.0533219
3.3168e-02,0.0561156
3.3200e-02,0.0598531
3.3232e-02,0.0640438
3.3264e-02,0.0662656
3.3296e-02,0.068225
3.3328e-02,0.0706844
3.3360e-02,0.0741656
3.3392e-02,0.0785219
3.3424e-02,0.0822531
3.3456e-02,0.084875
3.3488e-02,0.0874125
3.3520e-02,0.0925937
3.3552e-02,0.0962687
3.3584e-02,0.0996969
3.3616e-02,0.101041
3.3648e-02,0.101756
3.3680e-02,0.103431
3.3712e-02,0.10425
3.3744e-02,0.106334
3.3776e-02,0.106562
3.3808e-02,0.107337
3.3840e-02,0.107737
3.3872e-02,0.104944
3.3904e-02,0.104669
3.3936e-02,0.103572
3.3968e-02,0.100694
3.4000e-02,0.0984531
3.4032e-02,0.0946187
3.4064e-02,0.0895406
3.4096e-02,0.0857156
3.4128e-02,0.0809469
3.4160e-02,0.0771344
3.4192e-02,0.0729688
3.4224e-02,0.0674375
3.4256e-02,0.0607094
3.4288e-02,0.0539969
3.4320e-02,0.0482563
3.4352e-02,0.042975
3.4384e-02,0.0372875
3.4416e-02,0.0327531
3.4448e-02,0.02945
3.4480e-02,0.0278219
3.4512e-02,0.0255688
3.4544e-02,0.0241688
3.4576e-02,0.0227563
3.4608e-02,0.0208438
3.4640e-02,0.0194313
3.4672e-02,0.0189281
3.4704e-02,0.0193531
3.4736e-02,0.0188469
3.4768e-02,0.0181656
3.4800e-02,0.0181625
3.4832e-02,0.01795
3.4864e-02,0.0180938
3.4896e-02,0.018225
3.4928e-02,0.0193531
3.4960e-02,0.0201625
3.4992e-02,0.0206094
3.5024e-02,0.0216563
3.5056e-02,0.022975
3.5088e-02,0.0227719
3.5120e-02,0.0232406
3.5152e-02,0.0229938
3.5184e-02,0.0236781
3.5216e-02,0.0240938
3.5248e-02,0.0249188
3.5280e-02,0.0253094
3.5312e-02,0.0267063
3.5344e-02,0.028275
3.5376e-02,0.0290094
3.5408e-02,0.0293594
3.5440e-02,0.0307
3.5472e-02,0.0315438
3.5504e-02,0.0331219
3.5536e-02,0.0347438
3.5568e-02,0.0358844
3.5600e-02,0.0362844
3.5632e-02,0.0376375
3.5664e-02,0.0394719
3.5696e-02,0.0414219
3.5728e-02,0.0425781
3.5760e-02,0.0436531
3.5792e-02,0.0465406
3.5824e-02,0.0484156
3.5856e-02,0.0495938
3.5888e-02,0.051925
3.5920e-02,0.0537688
3.5952e-02,0.0559125
3.5984e-02,0.0579844
3.6016e-02,0.0590625
3.6048e-02,0.0591375
3.6080e-02,0.059975
3.6112e-02,0.0607719
3.6144e-02,0.0616938
3.6176e-02,0.0605844
3.6208e-02,0.0613625
3.6240e-02,0.0593156
3.6272e-02,0.0562719
3.6304e-02,0.0539219
3.6336e-02,0.0540969
3.6368e-02,0.0524219
3.6400e-02,0.0482531
3.6432e-02,0.0451313
3.6464e-02,0.0433063
3.6496e-02,0.0406875
3.6528e-02,0.0377719
3.6560e-02,0.0349313
3.6592e-02,0.0330438
3.6624e-02,0.0307031
3.6656e-02,0.0285344
3.6688e-02,0.0259281
3.6720e-02,0.0238063
3.6752e-02,0.0217
3.6784e-02,0.0204219
3.6816e-02,0.0189344
3.6848e-02,0.0174406
3.6880e-02,0.0159313
3.6912e-02,0.0149219
3.6944e-02,0.0140813
3.6976e-02,0.0134844
3.7008e-02,0.0125813
3.7040e-02,0.0122969
3.7072e-02,0.0129656
3.7104e-02,0.0133594
3.7136e-02,0.0131469
3.7168e-02,0.0126969
3.7200e-02,0.0124625
3.7232e-02,0.0119406
3.7264e-02,0.0117469
3.7296e-02,0.0121844
3.7328e-02,0.0125969
3.7360e-02,0.0125469
3.7392e-02,0.013075
3.7424e-02,0.0134188
3.7456e-02,0.0133781
3.7488e-02,0.0142281
3.7520e-02,0.0140438
3.7552e-02,0.0142344
3.7584e-02,0.0146719
3.7616e-02,0.0145938
3.7648e-02,0.0146844
3.7680e-02,0.015175
3.7712e-02,0.0153813
3.7744e-02,0.0160469
3.7776e-02,0.0163469
3.7808e-02,0.0167
3.7840e-02,0.0175188
3.7872e-02,0.0175125
3.7904e-02,0.0173625
3.7936e-02,0.0181406
3.7968e-02,0.0184844
3.8000e-02,0.0191188
3.8032e-02,0.0195594
3.8064e-02,0.0202531
3.8096e-02,0.0199656
3.8128e-02,0.0203781
3.8160e-02,0.0212906
3.8192e-02,0.021825
3.8224e-02,0.0216
3.8256e-02,0.0213656
3.8288e-02,0.0210656
3.8320e-02,0.0211156
3.8352e-02,0.0221344
3.8384e-02,0.0220938
3.8416e-02,0.0224281
3.8448e-02,0.0227219
3.8480e-02,0.0221594
3.8512e-02,0.021375
3.8544e-02,0.0211656
3.8576e-02,0.0197656
3.8608e-02,0.0185656
3.8640e-02,0.0178531
3.8672e-02,0.0176563
