Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.01
Sample Interval,3.2e-05
Filter Frequency,2e+08
Record Length,3125
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.2
Label,
TIME,CH1
4.4592e-02,0.0151563
4.4624e-02,0.0144688
4.4656e-02,0.0153125
4.4688e-02,0.0163438
4.4720e-02,0.0149375
4.4752e-02,0.0148438
4.4784e-02,0.01525
4.4816e-02,0.016
4.4848e-02,0.0165625
4.4880e-02,0.0159375
4.4912e-02,0.0157188
4.4944e-02,0.0144063
4.4976e-02,0.0142813
4.5008e-02,0.0157188
4.5040e-02,0.0164375
4.5072e-02,0.0150625
4.5104e-02,0.0149375
4.5136e-02,0.0150938
4.5168e-02,0.0146563
4.5200e-02,0.0143438
4.5232e-02,0.01425
4.5264e-02,0.0150625
4.5296e-02,0.0144688
4.5328e-02,0.01425
4.5360e-02,0.0148125
4.5392e-02,0.0150938
4.5424e-02,0.0152188
4.5456e-02,0.0157813
4.5488e-02,0.0160938
4.5520e-02,0.0164375
4.5552e-02,0.0173125
4.5584e-02,0.017
4.5616e-02,0.0173438
4.5648e-02,0.0172188
4.5680e-02,0.0169375
4.5712e-02,0.0180313
4.5744e-02,0.0177813
4.5776e-02,0.0169063
4.5808e-02,0.0176563
4.5840e-02,0.0179375
4.5872e-02,0.0179375
4.5904e-02,0.0182813
4.5936e-02,0.017625
4.5968e-02,0.0180313
4.6000e-02,0.0184375
4.6032e-02,0.0202188
4.6064e-02,0.0209375
4.6096e-02,0.0206875
4.6128e-02,0.0194063
4.6160e-02,0.0192813
4.6192e-02,0.0189375
4.6224e-02,0.0194375
4.6256e-02,0.0195313
4.6288e-02,0.0194063
4.6320e-02,0.0188125
4.6352e-02,0.0191875
4.6384e-02,0.0196563
4.6416e-02,0.0194688
4.6448e-02,0.0201563
4.6480e-02,0.0207813
4.6512e-02,0.0209375
4.6544e-02,0.0204063
4.6576e-02,0.0211563
4.6608e-02,0.0210313
4.6640e-02,0.0210938
4.6672e-02,0.0205
4.6704e-02,0.01875
4.6736e-02,0.0184375
4.6768e-02,0.0181563
4.6800e-02,0.0180625
4.6832e-02,0.0180938
4.6864e-02,0.0174688
4.6896e-02,0.0180313
4.6928e-02,0.0180938
4.6960e-02,0.0186875
4.6992e-02,0.0185938
4.7024e-02,0.018625
4.7056e-02,0.0191563
4.7088e-02,0.0202813
4.7120e-02,0.0205938
4.7152e-02,0.020125
4.7184e-02,0.0205625
4.7216e-02,0.021375
4.7248e-02,0.0220625
4.7280e-02,0.0229063
4.7312e-02,0.0232188
4.7344e-02,0.0225
4.7376e-02,0.022625
4.7408e-02,0.0236875
4.7440e-02,0.0249063
4.7472e-02,0.0258438
4.7504e-02,0.0264688
4.7536e-02,0.0264063
4.7568e-02,0.0277813
4.7600e-02,0.028
4.7632e-02,0.0298125
4.7664e-02,0.0312813
4.7696e-02,0.0342188
4.7728e-02,0.0347813
4.7760e-02,0.03625
4.7792e-02,0.0373438
4.7824e-02,0.0389375
4.7856e-02,0.0400313
4.7888e-02,0.0430938
4.7920e-02,0.045375
4.7952e-02,0.048
4.7984e-02,0.0514688
4.8016e-02,0.0527188
4.8048e-02,0.0552188
4.8080e-02,0.056
4.8112e-02,0.0579688
4.8144e-02,0.0615313
4.8176e-02,0.0635938
4.8208e-02,0.064375
4.8240e-02,0.066625
4.8272e-02,0.06975
4.8304e-02,0.073875
4.8336e-02,0.078
4.8368e-02,0.0786563
4.8400e-02,0.0792188
4.8432e-02,0.0800938
4.8464e-02,0.079625
4.8496e-02,0.0813438
4.8528e-02,0.0826875
4.8560e-02,0.0825313
4.8592e-02,0.0825
4.8624e-02,0.0860313
4.8656e-02,0.08725
4.8688e-02,0.0917813
4.8720e-02,0.0937188
4.8752e-02,0.0954063
4.8784e-02,0.0986563
4.8816e-02,0.102281
4.8848e-02,0.104594
4.8880e-02,0.109469
4.8912e-02,0.112844
4.8944e-02,0.116625
4.8976e-02,0.122906
4.9008e-02,0.133313
4.9040e-02,0.139125
4.9072e-02,0.145219
4.9104e-02,0.151719
4.9136e-02,0.154219
4.9168e-02,0.155313
4.9200e-02,0.158344
4.9232e-02,0.162531
4.9264e-02,0.165
4.9296e-02,0.164125
4.9328e-02,0.163563
4.9360e-02,0.16175
4.9392e-02,0.159563
4.9424e-02,0.161156
4.9456e-02,0.159938
4.9488e-02,0.160625
4.9520e-02,0.157344
4.9552e-02,0.153
4.9584e-02,0.151156
4.9616e-02,0.145813
4.9648e-02,0.140906
4.9680e-02,0.137875
4.9712e-02,0.13575
4.9744e-02,0.135813
4.9776e-02,0.135406
4.9808e-02,0.135125
4.9840e-02,0.137563
4.9872e-02,0.139094
4.9904e-02,0.144781
4.9936e-02,0.153438
4.9968e-02,0.159938
5.0000e-02,0.166188
5.0032e-02,0.176656
5.0064e-02,0.186063
5.0096e-02,0.19625
5.0128e-02,0.207719
5.0160e-02,0.223031
5.0192e-02,0.241094
5.0224e-02,0.261781
5.0256e-02,0.285531
5.0288e-02,0.305813
5.0320e-02,0.33325
5.0352e-02,0.364125
5.0384e-02,0.396938
5.0416e-02,0.430094
5.0448e-02,0.456188
5.0480e-02,0.482469
5.0512e-02,0.525563
5.0544e-02,0.560844
5.0576e-02,0.593031
5.0608e-02,0.646625
5.0640e-02,0.699531
5.0672e-02,0.759656
5.0704e-02,0.822625
5.0736e-02,0.857469
5.0768e-02,0.90425
5.0800e-02,0.943594
5.0832e-02,1.00078
5.0864e-02,1.05072
5.0896e-02,1.09956
5.0928e-02,1.11638
5.0960e-02,1.15413
5.0992e-02,1.17331
5.1024e-02,1.20516
5.1056e-02,1.21334
5.1088e-02,1.21831
5.1120e-02,1.21291
5.1152e-02,1.21713
5.1184e-02,1.23459
5.1216e-02,1.24647
5.1248e-02,1.24103
5.1280e-02,1.24197
5.1312e-02,1.24981
5.1344e-02,1.24328
5.1376e-02,1.24319
5.1408e-02,1.23006
5.1440e-02,1.20747
5.1472e-02,1.18522
5.1504e-02,1.16466
5.1536e-02,1.14075
5.1568e-02,1.09088
5.1600e-02,1.038
5.1632e-02,0.987156
5.1664e-02,0.931563
5.1696e-02,0.873969
5.1728e-02,0.818406
5.1760e-02,0.745406
5.1792e-02,0.687688
5.1824e-02,0.632813
5.1856e-02,0.578125
5.1888e-02,0.514438
5.1920e-02,0.453688
5.1952e-02,0.400156
5.1984e-02,0.355625
5.2016e-02,0.316031
5.2048e-02,0.281406
5.2080e-02,0.253688
5.2112e-02,0.230469
5.2144e-02,0.209875
5.2176e-02,0.191969
5.2208e-02,0.179719
5.2240e-02,0.167938
5.2272e-02,0.162438
5.2304e-02,0.15625
5.2336e-02,0.150625
5.2368e-02,0.146406
5.2400e-02,0.145656
5.2432e-02,0.144219
5.2464e-02,0.140094
5.2496e-02,0.13675
5.2528e-02,0.137469
5.2560e-02,0.13775
5.2592e-02,0.140781
5.2624e-02,0.13875
5.2656e-02,0.134844
5.2688e-02,0.134469
5.2720e-02,0.131531
5.2752e-02,0.1275
5.2784e-02,0.126031
5.2816e-02,0.121781
5.2848e-02,0.118344
5.2880e-02,0.112313
5.2912e-02,0.108063
5.2944e-02,0.104875
5.2976e-02,0.100406
5.3008e-02,0.0953125
5.3040e-02,0.0913438
5.3072e-02,0.086
5.3104e-02,0.0805313
5.3136e-02,0.0747813
5.3168e-02,0.0724063
5.3200e-02,0.0694063
5.3232e-02,0.0661563
5.3264e-02,0.0644688
5.3296e-02,0.0622188
5.3328e-02,0.05875
5.3360e-02,0.05625
5.3392e-02,0.054875
5.3424e-02,0.053375
5.3456e-02,0.0519375
5.3488e-02,0.0488125
5.3520e-02,0.0460938
5.3552e-02,0.0452188
5.3584e-02,0.0445938
5.3616e-02,0.0424063
5.3648e-02,0.041875
5.3680e-02,0.04025
5.3712e-02,0.038375
5.3744e-02,0.0378438
5.3776e-02,0.03725
5.3808e-02,0.0364375
5.3840e-02,0.0350938
5.3872e-02,0.0338125
5.3904e-02,0.0314063
5.3936e-02,0.0299688
5.3968e-02,0.0286563
5.4000e-02,0.0274688
5.4032e-02,0.0271563
5.4064e-02,0.0265
5.4096e-02,0.0258438
5.4128e-02,0.0249063
5.4160e-02,0.0228438
5.4192e-02,0.0223438
5.4224e-02,0.0218438
5.4256e-02,0.0205313
5.4288e-02,0.0204063
5.4320e-02,0.0206875
5.4352e-02,0.0195938
5.4384e-02,0.0187188
5.4416e-02,0.0188125
5.4448e-02,0.018125
5.4480e-02,0.018
5.4512e-02,0.018
5.4544e-02,0.018625
5.4576e-02,0.018
5.4608e-02,0.0179688
5.4640e-02,0.0180625
5.4672e-02,0.0180625
5.4704e-02,0.0182188
5.4736e-02,0.0180313
5.4768e-02,0.0180938
5.4800e-02,0.0179063
5.4832e-02,0.0180938
5.4864e-02,0.017875
5.4896e-02,0.0174063
5.4928e-02,0.0181563
5.4960e-02,0.0184063
5.4992e-02,0.0185
5.5024e-02,0.0182813
5.5056e-02,0.0179063
5.5088e-02,0.0178438
5.5120e-02,0.0177813
5.5152e-02,0.0181563
5.5184e-02,0.0182813
5.5216e-02,0.019
5.5248e-02,0.019875
5.5280e-02,0.0196875
5.5312e-02,0.0199375
5.5344e-02,0.0198125
5.5376e-02,0.01975
5.5408e-02,0.0191563
5.5440e-02,0.019375
5.5472e-02,0.0206875
5.5504e-02,0.021375
5.5536e-02,0.022125
5.5568e-02,0.0223125
5.5600e-02,0.0223438
5.5632e-02,0.0244063
5.5664e-02,0.026125
5.5696e-02,0.0268125
5.5728e-02,0.0265938
5.5760e-02,0.0265
5.5792e-02,0.02825
5.5824e-02,0.02975
5.5856e-02,0.0309688
5.5888e-02,0.0316875
5.5920e-02,0.0343438
5.5952e-02,0.0370625
5.5984e-02,0.039
5.6016e-02,0.0384063
5.6048e-02,0.0399063
5.6080e-02,0.0413438
5.6112e-02,0.0431563
5.6144e-02,0.0439063
5.6176e-02,0.0438125
5.6208e-02,0.0448125
5.6240e-02,0.0444375
5.6272e-02,0.0455
5.6304e-02,0.0461875
5.6336e-02,0.0464688
5.6368e-02,0.04725
5.6400e-02,0.0474063
5.6432e-02,0.0457188
5.6464e-02,0.044625
5.6496e-02,0.0430625
5.6528e-02,0.041375
5.6560e-02,0.0404375
5.6592e-02,0.0378438
5.6624e-02,0.036625
5.6656e-02,0.0347188
5.6688e-02,0.0335625
5.6720e-02,0.032625
5.6752e-02,0.0300938
5.6784e-02,0.02775
5.6816e-02,0.0257188
5.6848e-02,0.0240938
5.6880e-02,0.0220938
5.6912e-02,0.0219375
5.6944e-02,0.0205625
5.6976e-02,0.019625
5.7008e-02,0.0194688
5.7040e-02,0.018
5.7072e-02,0.018125
5.7104e-02,0.0170938
5.7136e-02,0.016125
5.7168e-02,0.01525
5.7200e-02,0.0157188
5.7232e-02,0.01575
5.7264e-02,0.0149063
5.7296e-02,0.0143438
5.7328e-02,0.01475
5.7360e-02,0.014125
5.7392e-02,0.0142188
5.7424e-02,0.0144375
5.7456e-02,0.0150625
5.7488e-02,0.0143438
5.7520e-02,0.0149688
5.7552e-02,0.01425
5.7584e-02,0.0142188
5.7616e-02,0.0141563
5.7648e-02,0.014
5.7680e-02,0.0140313
5.7712e-02,0.0138438
5.7744e-02,0.0134063
5.7776e-02,0.013625
5.7808e-02,0.0139688
5.7840e-02,0.0139063
5.7872e-02,0.0139063
5.7904e-02,0.0138438
5.7936e-02,0.0133438
5.7968e-02,0.0137188
5.8000e-02,0.0140625
5.8032e-02,0.0130313
5.8064e-02,0.0133125
5.8096e-02,0.0125938
5.8128e-02,0.0124688
5.8160e-02,0.0125625
5.8192e-02,0.0130938
5.8224e-02,0.0140313
5.8256e-02,0.0140938
5.8288e-02,0.0134688
5.8320e-02,0.013375
5.8352e-02,0.0133438
5.8384e-02,0.01425
5.8416e-02,0.014375
5.8448e-02,0.0142188
5.8480e-02,0.0142813
5.8512e-02,0.013625
5.8544e-02,0.0141563
5.8576e-02,0.0142188
5.8608e-02,0.0142188
5.8640e-02,0.0141563
5.8672e-02,0.013875
5.8704e-02,0.0141563
5.8736e-02,0.0145
5.8768e-02,0.0149063
5.8800e-02,0.0144375
5.8832e-02,0.0140938
5.8864e-02,0.0139375
5.8896e-02,0.0140313
5.8928e-02,0.0140625
5.8960e-02,0.0140625
5.8992e-02,0.0141563
5.9024e-02,0.0142188
5.9056e-02,0.0142813
5.9088e-02,0.014125
5.9120e-02,0.014125
5.9152e-02,0.013875
5.9184e-02,0.0136563
5.9216e-02,0.0142188
5.9248e-02,0.0143438
5.9280e-02,0.0143438
5.9312e-02,0.0147188
5.9344e-02,0.0147813
5.9376e-02,0.01425
5.9408e-02,0.0140313
5.9440e-02,0.0129063
5.9472e-02,0.0133438
5.9504e-02,0.014
5.9536e-02,0.0136563
5.9568e-02,0.0135938
5.9600e-02,0.0141563
5.9632e-02,0.014125
5.9664e-02,0.0140938
5.9696e-02,0.0140938
5.9728e-02,0.014375
5.9760e-02,0.0140313
5.9792e-02,0.0140938
5.9824e-02,0.014125
5.9856e-02,0.0137813
5.9888e-02,0.0128438
5.9920e-02,0.0130938
5.9952e-02,0.0133438
5.9984e-02,0.0130938
6.0016e-02,0.0132813
6.0048e-02,0.0144063
6.0080e-02,0.0145313
6.0112e-02,0.0144063
6.0144e-02,0.014375
6.0176e-02,0.0140938
6.0208e-02,0.014125
6.0240e-02,0.0133438
6.0272e-02,0.0128125
6.0304e-02,0.0122188
6.0336e-02,0.0135313
6.0368e-02,0.0130313
6.0400e-02,0.0140313
6.0432e-02,0.0140313
6.0464e-02,0.0142813
6.0496e-02,0.014375
6.0528e-02,0.0136563
6.0560e-02,0.0143125
6.0592e-02,0.0138125
6.0624e-02,0.0141875
6.0656e-02,0.013
6.0688e-02,0.0133438
6.0720e-02,0.0140625
6.0752e-02,0.0137188
6.0784e-02,0.0137188
6.0816e-02,0.0142188
6.0848e-02,0.0141563
6.0880e-02,0.0137188
6.0912e-02,0.014
6.0944e-02,0.0136875
6.0976e-02,0.0140938
6.1008e-02,0.0140938
6.1040e-02,0.014
6.1072e-02,0.0133438
6.1104e-02,0.0134063
6.1136e-02,0.014125
6.1168e-02,0.0137188
6.1200e-02,0.0139688
6.1232e-02,0.0140625
6.1264e-02,0.0141875
6.1296e-02,0.0141875
6.1328e-02,0.0141875
6.1360e-02,0.014
6.1392e-02,0.0142188
6.1424e-02,0.0143125
6.1456e-02,0.0144063
6.1488e-02,0.0141563
6.1520e-02,0.0143438
6.1552e-02,0.0140938
6.1584e-02,0.0140625
6.1616e-02,0.0140313
6.1648e-02,0.01375
6.1680e-02,0.013875
6.1712e-02,0.0140313
6.1744e-02,0.0139688
6.1776e-02,0.0137188
6.1808e-02,0.0142188
6.1840e-02,0.0140938
6.1872e-02,0.0140938
6.1904e-02,0.0143438
6.1936e-02,0.0140938
6.1968e-02,0.014
6.2000e-02,0.0145313
6.2032e-02,0.014375
6.2064e-02,0.0142813
6.2096e-02,0.0142813
6.2128e-02,0.014375
6.2160e-02,0.0149375
6.2192e-02,0.0147188
6.2224e-02,0.0144688
6.2256e-02,0.0145
6.2288e-02,0.014125
6.2320e-02,0.0134375
6.2352e-02,0.0124375
6.2384e-02,0.0130625
6.2416e-02,0.0139688
6.2448e-02,0.0148125
6.2480e-02,0.0144688
6.2512e-02,0.0144063
6.2544e-02,0.014
6.2576e-02,0.0139375
6.2608e-02,0.0135625
6.2640e-02,0.0135
6.2672e-02,0.0138438
6.2704e-02,0.0135938
6.2736e-02,0.013875
6.2768e-02,0.0140313
6.2800e-02,0.0140938
6.2832e-02,0.0149375
6.2864e-02,0.0147813
6.2896e-02,0.0145
6.2928e-02,0.0153125
6.2960e-02,0.0153125
6.2992e-02,0.0143438
6.3024e-02,0.01425
6.3056e-02,0.014375
6.3088e-02,0.0144688
6.3120e-02,0.0146875
6.3152e-02,0.0145
6.3184e-02,0.014
6.3216e-02,0.0141563
6.3248e-02,0.0139688
6.3280e-02,0.0144375
6.3312e-02,0.014375
6.3344e-02,0.0141875
6.3376e-02,0.01425
6.3408e-02,0.014875
6.3440e-02,0.0140313
6.3472e-02,0.0150313
6.3504e-02,0.0147188
6.3536e-02,0.014625
6.3568e-02,0.0143438
6.3600e-02,0.0138125
6.3632e-02,0.0141875
6.3664e-02,0.0143125
6.3696e-02,0.01425
6.3728e-02,0.0154375
6.3760e-02,0.01475
6.3792e-02,0.0149063
6.3824e-02,0.0141875
6.3856e-02,0.0143125
6.3888e-02,0.0147813
6.3920e-02,0.014125
6.3952e-02,0.0149688
6.3984e-02,0.01475
6.4016e-02,0.0147188
6.4048e-02,0.0148125
6.4080e-02,0.01525
6.4112e-02,0.0153438
6.4144e-02,0.0145938
6.4176e-02,0.0147188
6.4208e-02,0.0160313
6.4240e-02,0.0161563
6.4272e-02,0.015875
6.4304e-02,0.016125
6.4336e-02,0.0169375
6.4368e-02,0.0170625
6.4400e-02,0.0165313
6.4432e-02,0.01625
6.4464e-02,0.0164063
6.4496e-02,0.0167813
6.4528e-02,0.0154375
6.4560e-02,0.0161563
6.4592e-02,0.0160625
6.4624e-02,0.0177188
6.4656e-02,0.017125
6.4688e-02,0.017125
6.4720e-02,0.0171875
6.4752e-02,0.0168125
6.4784e-02,0.0164063
6.4816e-02,0.0165313
6.4848e-02,0.01725
6.4880e-02,0.0180313
6.4912e-02,0.0181875
6.4944e-02,0.0180938
6.4976e-02,0.0185938
6.5008e-02,0.0187813
6.5040e-02,0.0183438
6.5072e-02,0.0188438
6.5104e-02,0.0187813
6.5136e-02,0.019125
6.5168e-02,0.01975
6.5200e-02,0.0197188
6.5232e-02,0.0205
6.5264e-02,0.0203438
6.5296e-02,0.0199063
6.5328e-02,0.0206875
6.5360e-02,0.0206563
6.5392e-02,0.0205625
6.5424e-02,0.0208438
6.5456e-02,0.0204375
6.5488e-02,0.0197813
6.5520e-02,0.0195938
6.5552e-02,0.0198125
6.5584e-02,0.0198125
6.5616e-02,0.0195313
6.5648e-02,0.019625
6.5680e-02,0.0193125
6.5712e-02,0.0191875
6.5744e-02,0.0187188
6.5776e-02,0.0185625
6.5808e-02,0.0184375
6.5840e-02,0.0193125
6.5872e-02,0.0193125
6.5904e-02,0.0194688
6.5936e-02,0.0195625
6.5968e-02,0.0195
6.6000e-02,0.01975
6.6032e-02,0.0208438
6.6064e-02,0.0200625
6.6096e-02,0.0208125
6.6128e-02,0.0209375
6.6160e-02,0.0209063
6.6192e-02,0.022125
6.6224e-02,0.023125
6.6256e-02,0.0227813
6.6288e-02,0.0236563
6.6320e-02,0.0257188
6.6352e-02,0.02625
6.6384e-02,0.0266875
6.6416e-02,0.02725
6.6448e-02,0.0299688
6.6480e-02,0.031125
6.6512e-02,0.033125
6.6544e-02,0.0347188
6.6576e-02,0.0370625
6.6608e-02,0.0387188
6.6640e-02,0.0413438
6.6672e-02,0.0434375
6.6704e-02,0.0454063
6.6736e-02,0.0463438
6.6768e-02,0.0470313
6.6800e-02,0.0502813
6.6832e-02,0.0522813
6.6864e-02,0.0540625
6.6896e-02,0.0548125
6.6928e-02,0.0585
6.6960e-02,0.0615
6.6992e-02,0.0650313
6.7024e-02,0.0670938
6.7056e-02,0.0710625
6.7088e-02,0.0746563
6.7120e-02,0.0755313
6.7152e-02,0.0779688
6.7184e-02,0.0787813
6.7216e-02,0.0775
6.7248e-02,0.0788438
6.7280e-02,0.0823125
6.7312e-02,0.0840938
6.7344e-02,0.0861563
6.7376e-02,0.08675
6.7408e-02,0.087875
6.7440e-02,0.0898125
6.7472e-02,0.0953125
6.7504e-02,0.0985
6.7536e-02,0.100188
6.7568e-02,0.102688
6.7600e-02,0.106031
6.7632e-02,0.109094
6.7664e-02,0.112969
6.7696e-02,0.119125
6.7728e-02,0.125969
6.7760e-02,0.130875
6.7792e-02,0.137531
6.7824e-02,0.140313
6.7856e-02,0.144406
6.7888e-02,0.149781
6.7920e-02,0.154969
6.7952e-02,0.15525
6.7984e-02,0.156781
6.8016e-02,0.158406
6.8048e-02,0.161188
6.8080e-02,0.165
6.8112e-02,0.166438
6.8144e-02,0.166063
6.8176e-02,0.161625
6.8208e-02,0.156813
6.8240e-02,0.152688
6.8272e-02,0.147625
6.8304e-02,0.145313
6.8336e-02,0.140125
6.8368e-02,0.138438
6.8400e-02,0.136438
6.8432e-02,0.135906
6.8464e-02,0.134469
6.8496e-02,0.137625
6.8528e-02,0.138875
6.8560e-02,0.139438
6.8592e-02,0.142344
6.8624e-02,0.151156
6.8656e-02,0.158844
6.8688e-02,0.165656
6.8720e-02,0.172156
6.8752e-02,0.185094
6.8784e-02,0.195125
6.8816e-02,0.207781
6.8848e-02,0.226594
6.8880e-02,0.254438
6.8912e-02,0.279219
6.8944e-02,0.304813
6.8976e-02,0.339969
6.9008e-02,0.372969
6.9040e-02,0.415938
6.9072e-02,0.458719
6.9104e-02,0.490719
6.9136e-02,0.521375
6.9168e-02,0.561594
6.9200e-02,0.619813
6.9232e-02,0.677875
6.9264e-02,0.715625
6.9296e-02,0.770063
6.9328e-02,0.822719
6.9360e-02,0.865813
6.9392e-02,0.922031
6.9424e-02,0.972688
6.9456e-02,1.01769
6.9488e-02,1.05975
6.9520e-02,1.09694
6.9552e-02,1.12606
6.9584e-02,1.15563
6.9616e-02,1.18731
6.9648e-02,1.21275
6.9680e-02,1.23609
6.9712e-02,1.23384
6.9744e-02,1.22609
6.9776e-02,1.22794
6.9808e-02,1.24525
6.9840e-02,1.24425
6.9872e-02,1.24944
6.9904e-02,1.23884
6.9936e-02,1.24319
6.9968e-02,1.22413
7.0000e-02,1.19384
7.0032e-02,1.1585
7.0064e-02,1.12909
7.0096e-02,1.10591
7.0128e-02,1.06181
7.0160e-02,1.02416
7.0192e-02,0.97175
7.0224e-02,0.911344
7.0256e-02,0.850719
7.0288e-02,0.788
7.0320e-02,0.718938
7.0352e-02,0.665125
7.0384e-02,0.599563
7.0416e-02,0.532219
7.0448e-02,0.46975
7.0480e-02,0.423469
7.0512e-02,0.377375
7.0544e-02,0.342906
7.0576e-02,0.304063
7.0608e-02,0.272563
7.0640e-02,0.242688
7.0672e-02,0.222375
7.0704e-02,0.203469
7.0736e-02,0.188875
7.0768e-02,0.175438
7.0800e-02,0.163313
7.0832e-02,0.154719
7.0864e-02,0.148156
7.0896e-02,0.144281
7.0928e-02,0.142281
7.0960e-02,0.141188
7.0992e-02,0.138313
7.1024e-02,0.137219
7.1056e-02,0.138406
7.1088e-02,0.135781
7.1120e-02,0.131625
7.1152e-02,0.126156
7.1184e-02,0.125719
7.1216e-02,0.125656
7.1248e-02,0.124063
7.1280e-02,0.121875
7.1312e-02,0.1195
7.1344e-02,0.115875
7.1376e-02,0.110313
7.1408e-02,0.104406
7.1440e-02,0.0987813
7.1472e-02,0.0944063
7.1504e-02,0.0894063
7.1536e-02,0.0840313
7.1568e-02,0.0797813
7.1600e-02,0.07575
7.1632e-02,0.0734688
7.1664e-02,0.0695938
7.1696e-02,0.0660313
7.1728e-02,0.0631563
7.1760e-02,0.05925
7.1792e-02,0.0578125
7.1824e-02,0.0565938
7.1856e-02,0.052625
7.1888e-02,0.0491875
7.1920e-02,0.04775
7.1952e-02,0.047625
7.1984e-02,0.0454063
7.2016e-02,0.0447813
7.2048e-02,0.0429375
7.2080e-02,0.0409375
7.2112e-02,0.0400625
7.2144e-02,0.0392813
7.2176e-02,0.0375
7.2208e-02,0.036
7.2240e-02,0.0339375
7.2272e-02,0.0319688
7.2304e-02,0.0312813
7.2336e-02,0.029625
7.2368e-02,0.02975
7.2400e-02,0.028375
7.2432e-02,0.027875
7.2464e-02,0.0276563
7.2496e-02,0.0260938
7.2528e-02,0.0242813
7.2560e-02,0.0244688
7.2592e-02,0.0221563
7.2624e-02,0.0220625
7.2656e-02,0.0222188
7.2688e-02,0.0217188
7.2720e-02,0.0198125
7.2752e-02,0.0197813
7.2784e-02,0.0201875
7.2816e-02,0.0194688
7.2848e-02,0.0184063
7.2880e-02,0.019
7.2912e-02,0.0183125
7.2944e-02,0.0182813
7.2976e-02,0.0187188
7.3008e-02,0.0185625
7.3040e-02,0.0187813
7.3072e-02,0.0201563
7.3104e-02,0.019
7.3136e-02,0.0193125
7.3168e-02,0.0190938
7.3200e-02,0.0185625
7.3232e-02,0.018125
7.3264e-02,0.018
7.3296e-02,0.0181875
7.3328e-02,0.0190313
7.3360e-02,0.0189375
7.3392e-02,0.0182813
7.3424e-02,0.018125
7.3456e-02,0.0181875
7.3488e-02,0.0175938
7.3520e-02,0.0180938
7.3552e-02,0.0181563
7.3584e-02,0.018125
7.3616e-02,0.0183125
7.3648e-02,0.0190313
7.3680e-02,0.0199688
7.3712e-02,0.0206875
7.3744e-02,0.0220938
7.3776e-02,0.02275
7.3808e-02,0.0222188
7.3840e-02,0.0226563
7.3872e-02,0.0226875
7.3904e-02,0.023625
7.3936e-02,0.0254688
7.3968e-02,0.02725
7.4000e-02,0.0287188
7.4032e-02,0.02975
7.4064e-02,0.0297188
7.4096e-02,0.0304063
7.4128e-02,0.0315625
7.4160e-02,0.0345938
7.4192e-02,0.0350313
7.4224e-02,0.0355
7.4256e-02,0.0362813
7.4288e-02,0.0374375
7.4320e-02,0.0399063
7.4352e-02,0.0424375
7.4384e-02,0.0422188
7.4416e-02,0.0424375
7.4448e-02,0.04275
7.4480e-02,0.0430938
7.4512e-02,0.0452813
7.4544e-02,0.0443125
7.4576e-02,0.045875
7.4608e-02,0.046
7.4640e-02,0.045375
7.4672e-02,0.0435625
7.4704e-02,0.0422188
7.4736e-02,0.0429688
7.4768e-02,0.0416563
7.4800e-02,0.0418125
7.4832e-02,0.0392813
7.4864e-02,0.0367188
7.4896e-02,0.0341563
7.4928e-02,0.0330938
7.4960e-02,0.0306563
7.4992e-02,0.0290313
7.5024e-02,0.0265313
7.5056e-02,0.0256875
7.5088e-02,0.0237188
7.5120e-02,0.02275
7.5152e-02,0.02
7.5184e-02,0.019125
7.5216e-02,0.0180313
7.5248e-02,0.018125
7.5280e-02,0.0178125
7.5312e-02,0.0171875
7.5344e-02,0.0164375
7.5376e-02,0.0165625
7.5408e-02,0.01575
7.5440e-02,0.0158125
7.5472e-02,0.0148438
7.5504e-02,0.0147188
7.5536e-02,0.0147813
7.5568e-02,0.0142188
7.5600e-02,0.0135
7.5632e-02,0.0135
7.5664e-02,0.0140625
7.5696e-02,0.0142188
7.5728e-02,0.0139688
7.5760e-02,0.0139375
7.5792e-02,0.0134375
7.5824e-02,0.0140625
7.5856e-02,0.0140313
7.5888e-02,0.0141875
7.5920e-02,0.0143438
7.5952e-02,0.0145
7.5984e-02,0.0142188
7.6016e-02,0.0139688
7.6048e-02,0.0141563
7.6080e-02,0.0131875
7.6112e-02,0.01275
7.6144e-02,0.0130313
7.6176e-02,0.0140938
7.6208e-02,0.0140313
7.6240e-02,0.0140313
7.6272e-02,0.0141563
7.6304e-02,0.0140313
7.6336e-02,0.0135938
7.6368e-02,0.0140313
7.6400e-02,0.0141563
7.6432e-02,0.014125
7.6464e-02,0.0142813
7.6496e-02,0.0144375
7.6528e-02,0.0144063
7.6560e-02,0.0142813
7.6592e-02,0.0141563
7.6624e-02,0.0139688
7.6656e-02,0.0141563
7.6688e-02,0.0137188
7.6720e-02,0.0140313
7.6752e-02,0.014
7.6784e-02,0.0140625
7.6816e-02,0.0140625
7.6848e-02,0.0140313
7.6880e-02,0.013375
7.6912e-02,0.0124063
7.6944e-02,0.0125625
7.6976e-02,0.0123438
7.7008e-02,0.0128438
7.7040e-02,0.0136875
7.7072e-02,0.0134375
7.7104e-02,0.0135938
7.7136e-02,0.0132188
7.7168e-02,0.0132813
7.7200e-02,0.0139375
7.7232e-02,0.0140625
7.7264e-02,0.0140938
