Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.01
Sample Interval,3.2e-05
Filter Frequency,2e+08
Record Length,3125
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.05
Label,
TIME,CH1
4.1936e-02,0.0411016
4.1968e-02,0.0401328
4.2000e-02,0.039625
4.2032e-02,0.0390391
4.2064e-02,0.0389375
4.2096e-02,0.0383047
4.2128e-02,0.0385703
4.2160e-02,0.0384609
4.2192e-02,0.0382734
4.2224e-02,0.0391641
4.2256e-02,0.0406484
4.2288e-02,0.0417344
4.2320e-02,0.0425859
4.2352e-02,0.0425
4.2384e-02,0.0441953
4.2416e-02,0.0457969
4.2448e-02,0.0468438
4.2480e-02,0.0489844
4.2512e-02,0.0509063
4.2544e-02,0.051375
4.2576e-02,0.0524453
4.2608e-02,0.0532109
4.2640e-02,0.0550859
4.2672e-02,0.0574297
4.2704e-02,0.0588984
4.2736e-02,0.0605859
4.2768e-02,0.061875
4.2800e-02,0.0646719
4.2832e-02,0.0669922
4.2864e-02,0.0705391
4.2896e-02,0.0736094
4.2928e-02,0.0765547
4.2960e-02,0.0811719
4.2992e-02,0.0863281
4.3024e-02,0.0902656
4.3056e-02,0.094625
4.3088e-02,0.0998828
4.3120e-02,0.104984
4.3152e-02,0.107773
4.3184e-02,0.111586
4.3216e-02,0.115289
4.3248e-02,0.11918
4.3280e-02,0.124945
4.3312e-02,0.12993
4.3344e-02,0.132367
4.3376e-02,0.13432
4.3408e-02,0.135367
4.3440e-02,0.13693
4.3472e-02,0.139094
4.3504e-02,0.139383
4.3536e-02,0.137102
4.3568e-02,0.135117
4.3600e-02,0.136281
4.3632e-02,0.131961
4.3664e-02,0.128523
4.3696e-02,0.126922
4.3728e-02,0.123656
4.3760e-02,0.118141
4.3792e-02,0.111648
4.3824e-02,0.106852
4.3856e-02,0.101141
4.3888e-02,0.0951484
4.3920e-02,0.0883125
4.3952e-02,0.0815859
4.3984e-02,0.0764609
4.4016e-02,0.0734063
4.4048e-02,0.0700313
4.4080e-02,0.0655156
4.4112e-02,0.0631484
4.4144e-02,0.0613125
4.4176e-02,0.0594922
4.4208e-02,0.0590469
4.4240e-02,0.0580313
4.4272e-02,0.0584531
4.4304e-02,0.0608594
4.4336e-02,0.0623281
