Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.01
Sample Interval,3.2e-05
Filter Frequency,2e+08
Record Length,3125
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.02
Label,
TIME,CH1
3.0672e-02,0.109556
3.0704e-02,0.1079
3.0736e-02,0.105997
3.0768e-02,0.104441
3.0800e-02,0.100825
3.0832e-02,0.0987219
3.0864e-02,0.0959312
3.0896e-02,0.0945437
3.0928e-02,0.0928344
3.0960e-02,0.0893625
3.0992e-02,0.083675
3.1024e-02,0.0788812
3.1056e-02,0.0737406
3.1088e-02,0.0673281
3.1120e-02,0.0606188
3.1152e-02,0.0550938
3.1184e-02,0.0522781
3.1216e-02,0.0472156
3.1248e-02,0.0419375
3.1280e-02,0.0380469
3.1312e-02,0.0348594
3.1344e-02,0.0316406
3.1376e-02,0.0288563
3.1408e-02,0.0269656
3.1440e-02,0.0258594
3.1472e-02,0.0238
3.1504e-02,0.0221094
3.1536e-02,0.0214469
3.1568e-02,0.020825
3.1600e-02,0.0194625
3.1632e-02,0.0183188
3.1664e-02,0.017825
3.1696e-02,0.0180531
3.1728e-02,0.0176906
3.1760e-02,0.0179969
3.1792e-02,0.017575
3.1824e-02,0.0179719
3.1856e-02,0.0174313
3.1888e-02,0.0164688
3.1920e-02,0.0160188
3.1952e-02,0.0163
3.1984e-02,0.0159563
3.2016e-02,0.01625
3.2048e-02,0.0160438
3.2080e-02,0.0159531
3.2112e-02,0.01645
3.2144e-02,0.0174844
3.2176e-02,0.0179125
3.2208e-02,0.0179563
3.2240e-02,0.0175469
3.2272e-02,0.0174188
3.2304e-02,0.0182781
3.2336e-02,0.0180719
3.2368e-02,0.0177781
3.2400e-02,0.0185719
3.2432e-02,0.0189625
3.2464e-02,0.0192844
3.2496e-02,0.0200406
3.2528e-02,0.0200813
3.2560e-02,0.0202531
3.2592e-02,0.0207563
3.2624e-02,0.0221688
3.2656e-02,0.0220406
3.2688e-02,0.0216875
3.2720e-02,0.0211313
3.2752e-02,0.0215875
3.2784e-02,0.0222688
3.2816e-02,0.0225563
3.2848e-02,0.0225
3.2880e-02,0.0215469
3.2912e-02,0.02115
3.2944e-02,0.02095
3.2976e-02,0.020975
3.3008e-02,0.0215313
3.3040e-02,0.0208344
3.3072e-02,0.0198375
3.3104e-02,0.0184938
3.3136e-02,0.0175531
3.3168e-02,0.0168344
3.3200e-02,0.0159938
3.3232e-02,0.0155219
3.3264e-02,0.0146313
3.3296e-02,0.0135094
3.3328e-02,0.0128813
3.3360e-02,0.0122844
3.3392e-02,0.0110313
3.3424e-02,0.00990313
3.3456e-02,0.00891875
3.3488e-02,0.00865938
3.3520e-02,0.00775313
3.3552e-02,0.00729375
3.3584e-02,0.00700625
3.3616e-02,0.00679063
3.3648e-02,0.006475
3.3680e-02,0.00661875
3.3712e-02,0.00639063
3.3744e-02,0.00598125
3.3776e-02,0.00590625
3.3808e-02,0.00580313
3.3840e-02,0.0056125
3.3872e-02,0.00540938
3.3904e-02,0.00544375
3.3936e-02,0.00585625
3.3968e-02,0.00613125
3.4000e-02,0.00650313
3.4032e-02,0.0063375
3.4064e-02,0.00619375
3.4096e-02,0.00622813
3.4128e-02,0.00594375
3.4160e-02,0.00573438
3.4192e-02,0.00594063
3.4224e-02,0.00594063
3.4256e-02,0.00587188
3.4288e-02,0.00567188
3.4320e-02,0.005225
3.4352e-02,0.0053625
3.4384e-02,0.0053875
3.4416e-02,0.00553438
3.4448e-02,0.00559688
3.4480e-02,0.00559063
3.4512e-02,0.00571563
3.4544e-02,0.00569688
3.4576e-02,0.00571875
3.4608e-02,0.005625
3.4640e-02,0.00555
3.4672e-02,0.0054875
3.4704e-02,0.00540625
3.4736e-02,0.00518438
3.4768e-02,0.00540938
3.4800e-02,0.00556875
3.4832e-02,0.00630625
3.4864e-02,0.00620313
3.4896e-02,0.00630625
3.4928e-02,0.00611875
3.4960e-02,0.00621875
3.4992e-02,0.00617188
3.5024e-02,0.0068625
3.5056e-02,0.00722188
3.5088e-02,0.00669063
3.5120e-02,0.0064625
3.5152e-02,0.00706875
3.5184e-02,0.00739375
3.5216e-02,0.00739375
3.5248e-02,0.00691563
3.5280e-02,0.00709688
3.5312e-02,0.00684063
3.5344e-02,0.00655625
3.5376e-02,0.00695625
3.5408e-02,0.00645313
3.5440e-02,0.00588125
3.5472e-02,0.00610625
3.5504e-02,0.00610313
3.5536e-02,0.0062625
3.5568e-02,0.00640313
3.5600e-02,0.00678438
3.5632e-02,0.00687188
3.5664e-02,0.00644063
3.5696e-02,0.006175
3.5728e-02,0.00594688
3.5760e-02,0.005775
3.5792e-02,0.00569375
3.5824e-02,0.00549375
3.5856e-02,0.00495625
3.5888e-02,0.00577813
3.5920e-02,0.00597813
3.5952e-02,0.00578125
3.5984e-02,0.0054625
3.6016e-02,0.00541563
3.6048e-02,0.00533125
3.6080e-02,0.00533438
3.6112e-02,0.00555938
3.6144e-02,0.0056375
3.6176e-02,0.00537188
3.6208e-02,0.00538438
3.6240e-02,0.00535
3.6272e-02,0.00499063
3.6304e-02,0.00499375
3.6336e-02,0.00504688
3.6368e-02,0.00504375
3.6400e-02,0.00511563
3.6432e-02,0.00480313
3.6464e-02,0.00515625
3.6496e-02,0.00496875
3.6528e-02,0.00474375
3.6560e-02,0.00490313
3.6592e-02,0.00520625
3.6624e-02,0.00544375
3.6656e-02,0.00538438
3.6688e-02,0.00531563
3.6720e-02,0.00538125
3.6752e-02,0.0053125
3.6784e-02,0.0054875
3.6816e-02,0.00531563
3.6848e-02,0.0053875
3.6880e-02,0.00546875
3.6912e-02,0.00538125
3.6944e-02,0.00541563
3.6976e-02,0.00524063
3.7008e-02,0.00505938
3.7040e-02,0.00541563
3.7072e-02,0.00501875
3.7104e-02,0.00515
3.7136e-02,0.00534063
3.7168e-02,0.00529375
3.7200e-02,0.00524063
3.7232e-02,0.00511563
3.7264e-02,0.005275
3.7296e-02,0.005525
3.7328e-02,0.00590313
3.7360e-02,0.00582813
3.7392e-02,0.00545938
3.7424e-02,0.00546563
3.7456e-02,0.00559688
3.7488e-02,0.00586563
3.7520e-02,0.00617813
3.7552e-02,0.00635625
3.7584e-02,0.00605313
3.7616e-02,0.0057875
3.7648e-02,0.00543438
3.7680e-02,0.00524063
3.7712e-02,0.00514375
3.7744e-02,0.00548125
3.7776e-02,0.00562188
3.7808e-02,0.0058375
3.7840e-02,0.00580313
3.7872e-02,0.00564688
3.7904e-02,0.0058
3.7936e-02,0.00584063
3.7968e-02,0.00576875
3.8000e-02,0.00551563
3.8032e-02,0.00545313
3.8064e-02,0.0055
3.8096e-02,0.00544375
3.8128e-02,0.005325
3.8160e-02,0.00529375
3.8192e-02,0.00530313
3.8224e-02,0.00508125
3.8256e-02,0.00503438
3.8288e-02,0.00518125
3.8320e-02,0.00526563
3.8352e-02,0.00505
3.8384e-02,0.00465313
3.8416e-02,0.00481563
3.8448e-02,0.00487188
3.8480e-02,0.00501875
3.8512e-02,0.0047375
3.8544e-02,0.00521875
3.8576e-02,0.00510625
3.8608e-02,0.00528125
3.8640e-02,0.00503438
3.8672e-02,0.00575
