Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.01
Sample Interval,3.2e-05
Filter Frequency,2e+08
Record Length,3125
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.05
Label,
TIME,CH1
3.1184e-02,0.0536797
3.1216e-02,0.0517109
3.1248e-02,0.0505234
3.1280e-02,0.0500391
3.1312e-02,0.0507656
3.1344e-02,0.0533047
3.1376e-02,0.0546016
3.1408e-02,0.0546797
3.1440e-02,0.0539531
3.1472e-02,0.0558906
3.1504e-02,0.0594609
3.1536e-02,0.059
3.1568e-02,0.0603281
3.1600e-02,0.0635781
3.1632e-02,0.064625
3.1664e-02,0.0700391
3.1696e-02,0.0738203
3.1728e-02,0.0760234
3.1760e-02,0.08025
3.1792e-02,0.0845703
3.1824e-02,0.0866562
3.1856e-02,0.0901328
3.1888e-02,0.0969609
3.1920e-02,0.102187
3.1952e-02,0.102664
3.1984e-02,0.100742
3.2016e-02,0.102969
3.2048e-02,0.108586
3.2080e-02,0.119086
3.2112e-02,0.124687
3.2144e-02,0.126242
3.2176e-02,0.123984
3.2208e-02,0.131109
3.2240e-02,0.139141
3.2272e-02,0.143398
3.2304e-02,0.156234
3.2336e-02,0.165789
3.2368e-02,0.170055
3.2400e-02,0.176992
3.2432e-02,0.194
3.2464e-02,0.206695
3.2496e-02,0.214516
3.2528e-02,0.22232
3.2560e-02,0.225242
3.2592e-02,0.232891
3.2624e-02,0.250125
3.2656e-02,0.266258
3.2688e-02,0.270445
3.2720e-02,0.273711
3.2752e-02,0.283453
3.2784e-02,0.288141
3.2816e-02,0.29682
3.2848e-02,0.305539
3.2880e-02,0.311578
3.2912e-02,0.321344
3.2944e-02,0.331406
3.2976e-02,0.335477
3.3008e-02,0.335859
3.3040e-02,0.336555
3.3072e-02,0.339617
3.3104e-02,0.346656
3.3136e-02,0.343609
3.3168e-02,0.334891
3.3200e-02,0.331211
3.3232e-02,0.32357
3.3264e-02,0.320891
3.3296e-02,0.314648
3.3328e-02,0.304297
3.3360e-02,0.291281
3.3392e-02,0.280461
3.3424e-02,0.2715
3.3456e-02,0.255344
3.3488e-02,0.239195
3.3520e-02,0.220273
3.3552e-02,0.198023
3.3584e-02,0.175633
3.3616e-02,0.15818
3.3648e-02,0.147562
3.3680e-02,0.135461
3.3712e-02,0.124016
3.3744e-02,0.110578
3.3776e-02,0.101375
3.3808e-02,0.0916562
3.3840e-02,0.0844297
3.3872e-02,0.0804922
3.3904e-02,0.0746953
3.3936e-02,0.0708516
3.3968e-02,0.0679062
3.4000e-02,0.0654141
3.4032e-02,0.0647734
3.4064e-02,0.0615312
3.4096e-02,0.0608047
3.4128e-02,0.0579219
3.4160e-02,0.0557266
3.4192e-02,0.057875
3.4224e-02,0.0555234
3.4256e-02,0.0531797
3.4288e-02,0.0543359
3.4320e-02,0.0577344
3.4352e-02,0.0570156
3.4384e-02,0.0574687
3.4416e-02,0.0573516
3.4448e-02,0.0572734
3.4480e-02,0.0576641
3.4512e-02,0.0582734
3.4544e-02,0.0590703
3.4576e-02,0.0580625
3.4608e-02,0.0580156
3.4640e-02,0.0585703
3.4672e-02,0.0604766
3.4704e-02,0.0605312
3.4736e-02,0.0604687
3.4768e-02,0.062375
3.4800e-02,0.0626719
3.4832e-02,0.0646094
3.4864e-02,0.0640469
3.4896e-02,0.0645234
3.4928e-02,0.06325
3.4960e-02,0.0633203
3.4992e-02,0.0636562
3.5024e-02,0.0639766
3.5056e-02,0.0648359
3.5088e-02,0.0666953
3.5120e-02,0.0685469
3.5152e-02,0.0713125
3.5184e-02,0.0727031
3.5216e-02,0.0753203
3.5248e-02,0.0785312
3.5280e-02,0.0804687
3.5312e-02,0.0779609
3.5344e-02,0.0758516
3.5376e-02,0.0791172
3.5408e-02,0.0831875
3.5440e-02,0.0872031
3.5472e-02,0.091125
3.5504e-02,0.0949922
3.5536e-02,0.0950625
3.5568e-02,0.0964844
3.5600e-02,0.102547
3.5632e-02,0.107711
3.5664e-02,0.107594
3.5696e-02,0.105383
3.5728e-02,0.106844
3.5760e-02,0.108484
3.5792e-02,0.106453
3.5824e-02,0.104234
3.5856e-02,0.102023
3.5888e-02,0.100594
3.5920e-02,0.100203
3.5952e-02,0.0994531
3.5984e-02,0.0969844
3.6016e-02,0.0925312
3.6048e-02,0.0926953
3.6080e-02,0.0910625
3.6112e-02,0.086875
3.6144e-02,0.0823828
3.6176e-02,0.0766641
3.6208e-02,0.0734453
3.6240e-02,0.071
3.6272e-02,0.0670937
3.6304e-02,0.0632031
3.6336e-02,0.0607578
3.6368e-02,0.0574141
3.6400e-02,0.0552734
3.6432e-02,0.0527109
3.6464e-02,0.0489297
3.6496e-02,0.049875
3.6528e-02,0.0490937
3.6560e-02,0.0497187
3.6592e-02,0.0519687
3.6624e-02,0.0518437
3.6656e-02,0.0491328
3.6688e-02,0.0494609
3.6720e-02,0.0488672
3.6752e-02,0.0462031
3.6784e-02,0.0469766
3.6816e-02,0.0472969
3.6848e-02,0.0496016
3.6880e-02,0.0516797
3.6912e-02,0.0511094
3.6944e-02,0.0506016
3.6976e-02,0.0491094
3.7008e-02,0.0466016
3.7040e-02,0.048375
3.7072e-02,0.0488437
3.7104e-02,0.0504453
3.7136e-02,0.0501484
3.7168e-02,0.0511406
3.7200e-02,0.0503359
3.7232e-02,0.0513125
3.7264e-02,0.0504687
3.7296e-02,0.052125
3.7328e-02,0.0527656
3.7360e-02,0.0540937
3.7392e-02,0.0550078
3.7424e-02,0.0546953
3.7456e-02,0.0526562
3.7488e-02,0.0506094
3.7520e-02,0.0508437
3.7552e-02,0.0518047
3.7584e-02,0.0510547
3.7616e-02,0.0498594
3.7648e-02,0.0496641
3.7680e-02,0.0482266
3.7712e-02,0.0502656
3.7744e-02,0.0527578
3.7776e-02,0.0530156
3.7808e-02,0.0516484
3.7840e-02,0.0480547
3.7872e-02,0.0476719
3.7904e-02,0.0467969
3.7936e-02,0.0456406
3.7968e-02,0.0450078
3.8000e-02,0.0450156
3.8032e-02,0.0446328
3.8064e-02,0.0456875
3.8096e-02,0.0458984
3.8128e-02,0.0452969
3.8160e-02,0.0455547
3.8192e-02,0.0480859
3.8224e-02,0.0485703
3.8256e-02,0.0455781
3.8288e-02,0.0452109
3.8320e-02,0.0435937
3.8352e-02,0.0463672
3.8384e-02,0.0452266
3.8416e-02,0.0443672
3.8448e-02,0.0472266
3.8480e-02,0.0472266
3.8512e-02,0.0475234
3.8544e-02,0.0450078
3.8576e-02,0.0457109
3.8608e-02,0.0468125
3.8640e-02,0.0473594
3.8672e-02,0.0450625
3.8704e-02,0.0428984
3.8736e-02,0.0431328
3.8768e-02,0.043125
3.8800e-02,0.0417344
3.8832e-02,0.0433281
3.8864e-02,0.0461328
3.8896e-02,0.0447656
3.8928e-02,0.0412734
3.8960e-02,0.0412734
3.8992e-02,0.0408516
