Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.01
Sample Interval,3.2e-05
Filter Frequency,2e+08
Record Length,3125
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.05
Label,
TIME,CH1
3.2816e-02,0.06875
3.2848e-02,0.06525
3.2880e-02,0.0616641
3.2912e-02,0.0559375
3.2944e-02,0.0532109
3.2976e-02,0.0511172
3.3008e-02,0.049
3.3040e-02,0.0501094
3.3072e-02,0.0519922
3.3104e-02,0.0521641
3.3136e-02,0.0518359
3.3168e-02,0.0498516
3.3200e-02,0.0476328
3.3232e-02,0.0486641
3.3264e-02,0.0491094
3.3296e-02,0.0481719
3.3328e-02,0.0479844
3.3360e-02,0.0467187
3.3392e-02,0.0472031
3.3424e-02,0.0474531
3.3456e-02,0.0471016
3.3488e-02,0.0463047
3.3520e-02,0.0480547
3.3552e-02,0.0491875
3.3584e-02,0.0504219
3.3616e-02,0.0526406
3.3648e-02,0.0518828
3.3680e-02,0.0541562
3.3712e-02,0.0530391
3.3744e-02,0.0514141
3.3776e-02,0.0522891
3.3808e-02,0.0522266
3.3840e-02,0.0514844
3.3872e-02,0.0522344
3.3904e-02,0.0528437
3.3936e-02,0.0535625
3.3968e-02,0.0538359
3.4000e-02,0.0543437
3.4032e-02,0.053875
3.4064e-02,0.0540391
3.4096e-02,0.0533906
3.4128e-02,0.0531953
3.4160e-02,0.0537422
3.4192e-02,0.0553516
3.4224e-02,0.0582812
3.4256e-02,0.0595391
3.4288e-02,0.0577031
3.4320e-02,0.0580234
3.4352e-02,0.0581875
3.4384e-02,0.0597578
3.4416e-02,0.0583594
3.4448e-02,0.0594766
3.4480e-02,0.0604687
3.4512e-02,0.0631953
3.4544e-02,0.0657031
3.4576e-02,0.0661484
3.4608e-02,0.06575
3.4640e-02,0.0672109
3.4672e-02,0.0651328
3.4704e-02,0.0651641
3.4736e-02,0.066
3.4768e-02,0.0681016
3.4800e-02,0.0718437
